irradiation date,cell line,radiation type,sample_id,dose,position,image_nr,nuclei,micronuclei
05MAY2022,MOC2,proton,2,7.84,5,7,1,0
05MAY2022,MOC2,proton,2,7.84,5,7,1,3
05MAY2022,MOC2,proton,2,7.84,5,7,1,0
05MAY2022,MOC2,proton,2,7.84,5,7,1,0
05MAY2022,MOC2,proton,2,7.84,5,7,1,0
05MAY2022,MOC2,proton,2,7.84,5,7,2,2
05MAY2022,MOC2,proton,2,7.84,5,7,1,1
05MAY2022,MOC2,proton,2,7.84,5,7,2,5
05MAY2022,MOC2,proton,2,7.84,5,7,2,0
05MAY2022,MOC2,proton,2,7.84,5,7,1,1
05MAY2022,MOC2,proton,2,7.84,5,1,1,0
05MAY2022,MOC2,proton,2,7.84,5,1,1,0
05MAY2022,MOC2,proton,2,7.84,5,1,1,0
05MAY2022,MOC2,proton,2,7.84,5,1,1,2
05MAY2022,MOC2,proton,2,7.84,5,1,2,0
05MAY2022,MOC2,proton,2,7.84,5,1,1,0
05MAY2022,MOC2,proton,2,7.84,5,1,2,2
05MAY2022,MOC2,proton,2,7.84,5,1,0,0
05MAY2022,MOC2,proton,2,7.84,5,1,1,0
05MAY2022,MOC2,proton,2,7.84,5,1,1,1
05MAY2022,MOC2,proton,1,8.04,1,17,2,2
05MAY2022,MOC2,proton,1,8.04,1,17,1,0
05MAY2022,MOC2,proton,1,8.04,1,17,3,0
05MAY2022,MOC2,proton,1,8.04,1,17,2,0
05MAY2022,MOC2,proton,1,8.04,1,17,2,0
05MAY2022,MOC2,proton,1,8.04,1,17,2,0
05MAY2022,MOC2,proton,1,8.04,1,17,3,2
05MAY2022,MOC2,proton,1,8.04,1,17,3,0
05MAY2022,MOC2,proton,1,8.04,1,17,1,1
05MAY2022,MOC2,proton,1,8.04,1,17,0,2
05MAY2022,MOC2,proton,1,8.04,1,16,1,0
05MAY2022,MOC2,proton,1,8.04,1,16,2,0
05MAY2022,MOC2,proton,1,8.04,1,16,5,1
05MAY2022,MOC2,proton,1,8.04,1,16,3,2
05MAY2022,MOC2,proton,1,8.04,1,16,1,0
05MAY2022,MOC2,proton,1,8.04,1,16,5,0
05MAY2022,MOC2,proton,1,8.04,1,16,2,0
05MAY2022,MOC2,proton,1,8.04,1,5,4,2
05MAY2022,MOC2,proton,1,8.04,1,4,1,1
05MAY2022,MOC2,proton,1,8.04,1,4,4,0
05MAY2022,MOC2,proton,1,8.04,1,4,3,2
05MAY2022,MOC2,proton,1,8.04,1,4,2,1
05MAY2022,MOC2,proton,1,8.04,1,4,2,2
05MAY2022,MOC2,proton,1,8.04,1,4,3,0
05MAY2022,MOC2,proton,1,8.04,1,10,1,0
05MAY2022,MOC2,proton,1,8.04,1,10,4,1
05MAY2022,MOC2,proton,1,8.04,1,10,3,0
05MAY2022,MOC2,proton,1,8.04,1,10,0,1
05MAY2022,MOC2,proton,1,8.04,1,10,1,4
05MAY2022,MOC2,proton,1,8.04,1,11,1,1
05MAY2022,MOC2,proton,1,8.04,1,11,1,0
05MAY2022,MOC2,proton,1,8.04,1,11,0,2
05MAY2022,MOC2,proton,1,8.04,1,11,3,3
05MAY2022,MOC2,proton,1,8.04,1,11,1,2
05MAY2022,MOC2,proton,1,8.04,1,11,2,0
05MAY2022,MOC2,proton,1,8.04,1,11,3,0
05MAY2022,MOC2,proton,1,8.04,1,11,2,1
05MAY2022,MOC2,proton,1,8.04,1,11,3,3
05MAY2022,MOC2,proton,1,8.04,1,11,0,3
05MAY2022,MOC2,proton,1,8.04,1,8,2,0
05MAY2022,MOC2,proton,1,8.04,1,8,2,0
05MAY2022,MOC2,proton,1,8.04,1,8,0,0
05MAY2022,MOC2,proton,1,8.04,1,9,2,0
05MAY2022,MOC2,proton,1,8.04,1,9,2,2
05MAY2022,MOC2,proton,1,8.04,1,9,0,0
05MAY2022,MOC2,proton,1,8.04,1,9,1,2
05MAY2022,MOC2,proton,1,8.04,1,9,2,2
05MAY2022,MOC2,proton,1,8.04,1,9,2,0
05MAY2022,MOC2,proton,1,8.04,1,9,2,0
05MAY2022,MOC2,proton,1,8.04,1,9,1,0
05MAY2022,MOC2,proton,1,8.04,1,9,2,3
05MAY2022,MOC2,proton,1,8.04,1,2,0,1
05MAY2022,MOC2,proton,1,8.04,1,2,3,1
05MAY2022,MOC2,proton,1,8.04,1,2,4,0
05MAY2022,MOC2,proton,1,8.04,1,2,3,3
05MAY2022,MOC2,proton,1,8.04,1,2,3,0
05MAY2022,MOC2,proton,1,8.04,1,2,2,0
05MAY2022,MOC2,proton,1,8.04,1,2,3,0
05MAY2022,MOC2,proton,1,8.04,1,2,1,2
05MAY2022,MOC2,proton,1,8.04,1,3,0,4
05MAY2022,MOC2,proton,1,8.04,1,3,1,0
05MAY2022,MOC2,proton,1,8.04,1,3,1,2
05MAY2022,MOC2,proton,1,8.04,1,3,1,3
05MAY2022,MOC2,proton,1,8.04,1,3,2,0
05MAY2022,MOC2,proton,1,8.04,1,6,1,2
05MAY2022,MOC2,proton,1,8.04,1,6,0,0
05MAY2022,MOC2,proton,1,8.04,1,6,0,0
05MAY2022,MOC2,proton,1,8.04,1,6,2,0
05MAY2022,MOC2,proton,1,8.04,1,7,3,1
05MAY2022,MOC2,proton,1,8.04,1,7,1,0
05MAY2022,MOC2,proton,1,8.04,1,7,2,0
05MAY2022,MOC2,proton,1,8.04,1,7,1,0
05MAY2022,MOC2,proton,1,8.04,1,7,1,1
05MAY2022,MOC2,proton,1,8.04,1,7,1,1
05MAY2022,MOC2,proton,1,8.04,1,7,2,0
05MAY2022,MOC2,proton,1,8.04,1,7,2,0
05MAY2022,MOC2,proton,1,8.04,1,7,1,1
05MAY2022,MOC2,proton,1,8.04,1,7,3,2
05MAY2022,MOC2,proton,1,8.04,1,14,4,0
05MAY2022,MOC2,proton,1,8.04,1,14,4,0
05MAY2022,MOC2,proton,1,8.04,1,14,2,0
05MAY2022,MOC2,proton,1,8.04,1,14,2,0
05MAY2022,MOC2,proton,1,8.04,1,14,1,0
05MAY2022,MOC2,proton,1,8.04,1,14,2,1
05MAY2022,MOC2,proton,1,8.04,1,14,2,1
05MAY2022,MOC2,proton,1,8.04,1,14,2,0
05MAY2022,MOC2,proton,1,8.04,1,14,2,1
05MAY2022,MOC2,proton,1,8.04,1,14,2,0
05MAY2022,MOC2,proton,1,8.04,1,15,0,3
05MAY2022,MOC2,proton,1,8.04,1,15,1,0
05MAY2022,MOC2,proton,1,8.04,1,15,3,0
05MAY2022,MOC2,proton,1,8.04,1,15,1,1
05MAY2022,MOC2,proton,1,8.04,1,15,1,0
05MAY2022,MOC2,proton,1,8.04,1,15,1,1
05MAY2022,MOC2,proton,1,8.04,1,15,2,0
05MAY2022,MOC2,proton,1,8.04,1,15,2,0
05MAY2022,MOC2,proton,1,8.04,1,15,3,1
05MAY2022,MOC2,proton,1,8.04,1,15,3,0
05MAY2022,MOC2,proton,1,8.04,1,15,2,0
05MAY2022,MOC2,proton,1,8.04,1,15,2,1
05MAY2022,MOC2,proton,1,8.04,1,1,0,0
05MAY2022,MOC2,proton,1,8.04,1,1,0,0
05MAY2022,MOC2,proton,1,8.04,1,1,0,0
05MAY2022,MOC2,proton,1,8.04,1,1,1,0
05MAY2022,MOC2,proton,1,8.04,1,1,3,0
05MAY2022,MOC2,proton,1,8.04,1,1,5,2
05MAY2022,MOC2,proton,1,8.04,1,1,1,0
05MAY2022,MOC2,proton,1,8.04,1,1,2,0
05MAY2022,MOC2,proton,1,8.04,1,1,3,0
05MAY2022,MOC2,proton,1,8.04,1,1,4,0
05MAY2022,MOC2,proton,1,8.04,1,19,1,0
05MAY2022,MOC2,proton,1,8.04,1,19,2,0
05MAY2022,MOC2,proton,1,8.04,1,19,3,0
05MAY2022,MOC2,proton,1,8.04,1,19,1,3
05MAY2022,MOC2,proton,1,8.04,1,19,1,3
05MAY2022,MOC2,proton,1,8.04,1,19,1,0
05MAY2022,MOC2,proton,1,8.04,1,19,0,0
05MAY2022,MOC2,proton,1,8.04,1,19,3,0
05MAY2022,MOC2,proton,1,8.04,1,19,1,0
05MAY2022,MOC2,proton,1,8.04,1,19,2,2
05MAY2022,MOC2,proton,1,8.04,1,19,1,1
05MAY2022,MOC2,proton,1,8.04,1,18,3,0
05MAY2022,MOC2,proton,1,8.04,1,18,1,0
05MAY2022,MOC2,proton,1,8.04,1,18,1,0
05MAY2022,MOC2,proton,1,8.04,1,18,1,0
05MAY2022,MOC2,proton,1,8.04,1,18,3,0
05MAY2022,MOC2,proton,1,8.04,1,18,1,0
05MAY2022,MOC2,proton,1,8.04,1,18,4,1
05MAY2022,MOC2,proton,1,8.04,1,18,2,1
05MAY2022,MOC2,proton,1,8.04,1,18,2,0
05MAY2022,MOC2,proton,1,8.04,1,18,2,0
05MAY2022,MOC2,proton,1,8.04,1,18,3,2
05MAY2022,MOC2,proton,1,8.04,1,18,1,0
05MAY2022,MOC2,proton,1,8.04,1,18,1,0
05MAY2022,MOC2,proton,1,8.04,1,18,2,0
05MAY2022,MOC2,proton,1,8.04,1,13,2,2
05MAY2022,MOC2,proton,1,8.04,1,13,2,1
05MAY2022,MOC2,proton,1,8.04,1,13,2,2
05MAY2022,MOC2,proton,1,8.04,1,13,2,0
05MAY2022,MOC2,proton,1,8.04,1,13,5,2
05MAY2022,MOC2,proton,1,8.04,1,13,3,0
05MAY2022,MOC2,proton,1,8.04,1,13,4,1
05MAY2022,MOC2,proton,1,8.04,1,13,4,0
05MAY2022,MOC2,proton,1,8.04,1,12,0,1
05MAY2022,MOC2,proton,1,8.04,1,12,2,0
05MAY2022,MOC2,proton,1,8.04,1,12,2,4
05MAY2022,MOC2,proton,1,8.04,1,12,2,1
05MAY2022,MOC2,proton,1,8.04,1,12,1,0
05MAY2022,MOC2,proton,1,8.04,1,12,2,1
05MAY2022,MOC2,proton,1,8.04,1,12,1,0
05MAY2022,MOC2,proton,3,7.94,5,17,1,3
05MAY2022,MOC2,proton,3,7.94,5,17,2,1
05MAY2022,MOC2,proton,3,7.94,5,17,0,0
05MAY2022,MOC2,proton,3,7.94,5,17,2,0
05MAY2022,MOC2,proton,3,7.94,5,17,3,0
05MAY2022,MOC2,proton,3,7.94,5,17,2,1
05MAY2022,MOC2,proton,3,7.94,5,17,1,6
05MAY2022,MOC2,proton,3,7.94,5,17,1,0
05MAY2022,MOC2,proton,3,7.94,5,16,3,2
05MAY2022,MOC2,proton,3,7.94,5,16,2,1
05MAY2022,MOC2,proton,3,7.94,5,16,1,0
05MAY2022,MOC2,proton,3,7.94,5,16,2,1
05MAY2022,MOC2,proton,3,7.94,5,16,1,0
05MAY2022,MOC2,proton,3,7.94,5,16,2,0
05MAY2022,MOC2,proton,3,7.94,5,16,1,0
05MAY2022,MOC2,proton,3,7.94,5,5,2,2
05MAY2022,MOC2,proton,3,7.94,5,5,3,0
05MAY2022,MOC2,proton,3,7.94,5,5,4,2
05MAY2022,MOC2,proton,3,7.94,5,5,1,1
05MAY2022,MOC2,proton,3,7.94,5,5,2,0
05MAY2022,MOC2,proton,3,7.94,5,5,3,0
05MAY2022,MOC2,proton,3,7.94,5,5,0,0
05MAY2022,MOC2,proton,3,7.94,5,5,1,1
05MAY2022,MOC2,proton,3,7.94,5,5,3,0
05MAY2022,MOC2,proton,3,7.94,5,4,1,2
05MAY2022,MOC2,proton,3,7.94,5,4,1,0
05MAY2022,MOC2,proton,3,7.94,5,4,2,0
05MAY2022,MOC2,proton,3,7.94,5,4,1,0
05MAY2022,MOC2,proton,3,7.94,5,4,1,2
05MAY2022,MOC2,proton,3,7.94,5,10,1,0
05MAY2022,MOC2,proton,3,7.94,5,10,1,0
05MAY2022,MOC2,proton,3,7.94,5,10,0,2
05MAY2022,MOC2,proton,3,7.94,5,10,2,0
05MAY2022,MOC2,proton,3,7.94,5,10,1,2
05MAY2022,MOC2,proton,3,7.94,5,10,1,0
05MAY2022,MOC2,proton,3,7.94,5,10,1,2
05MAY2022,MOC2,proton,3,7.94,5,10,0,2
05MAY2022,MOC2,proton,3,7.94,5,10,1,0
05MAY2022,MOC2,proton,3,7.94,5,11,0,0
05MAY2022,MOC2,proton,3,7.94,5,11,0,0
05MAY2022,MOC2,proton,3,7.94,5,11,3,1
05MAY2022,MOC2,proton,3,7.94,5,11,1,3
05MAY2022,MOC2,proton,3,7.94,5,8,2,0
05MAY2022,MOC2,proton,3,7.94,5,8,1,0
05MAY2022,MOC2,proton,3,7.94,5,8,0,0
05MAY2022,MOC2,proton,3,7.94,5,8,2,1
05MAY2022,MOC2,proton,3,7.94,5,8,1,0
05MAY2022,MOC2,proton,3,7.94,5,8,1,2
05MAY2022,MOC2,proton,3,7.94,5,8,1,3
05MAY2022,MOC2,proton,3,7.94,5,8,0,1
05MAY2022,MOC2,proton,3,7.94,5,8,1,1
05MAY2022,MOC2,proton,3,7.94,5,9,2,0
05MAY2022,MOC2,proton,3,7.94,5,9,1,0
05MAY2022,MOC2,proton,3,7.94,5,9,1,0
05MAY2022,MOC2,proton,3,7.94,5,9,1,0
05MAY2022,MOC2,proton,3,7.94,5,9,1,0
05MAY2022,MOC2,proton,3,7.94,5,9,1,0
05MAY2022,MOC2,proton,3,7.94,5,9,2,1
05MAY2022,MOC2,proton,3,7.94,5,9,1,1
05MAY2022,MOC2,proton,3,7.94,5,9,1,2
05MAY2022,MOC2,proton,3,7.94,5,2,0,3
05MAY2022,MOC2,proton,3,7.94,5,2,1,0
05MAY2022,MOC2,proton,3,7.94,5,2,1,1
05MAY2022,MOC2,proton,3,7.94,5,2,0,4
05MAY2022,MOC2,proton,3,7.94,5,2,0,2
05MAY2022,MOC2,proton,3,7.94,5,2,1,1
05MAY2022,MOC2,proton,3,7.94,5,2,1,0
05MAY2022,MOC2,proton,3,7.94,5,2,1,0
05MAY2022,MOC2,proton,3,7.94,5,2,2,0
05MAY2022,MOC2,proton,3,7.94,5,2,1,0
05MAY2022,MOC2,proton,3,7.94,5,2,0,2
05MAY2022,MOC2,proton,3,7.94,5,2,1,0
05MAY2022,MOC2,proton,3,7.94,5,3,1,1
05MAY2022,MOC2,proton,3,7.94,5,3,1,1
05MAY2022,MOC2,proton,3,7.94,5,3,1,0
05MAY2022,MOC2,proton,3,7.94,5,3,0,5
05MAY2022,MOC2,proton,3,7.94,5,3,2,2
05MAY2022,MOC2,proton,3,7.94,5,3,1,0
05MAY2022,MOC2,proton,3,7.94,5,3,1,1
05MAY2022,MOC2,proton,3,7.94,5,3,1,0
05MAY2022,MOC2,proton,3,7.94,5,7,0,4
05MAY2022,MOC2,proton,3,7.94,5,7,2,4
05MAY2022,MOC2,proton,3,7.94,5,7,1,0
05MAY2022,MOC2,proton,3,7.94,5,7,1,3
05MAY2022,MOC2,proton,3,7.94,5,7,1,0
05MAY2022,MOC2,proton,3,7.94,5,7,0,0
05MAY2022,MOC2,proton,3,7.94,5,7,2,4
05MAY2022,MOC2,proton,3,7.94,5,7,0,9
05MAY2022,MOC2,proton,3,7.94,5,7,3,1
05MAY2022,MOC2,proton,3,7.94,5,20,1,0
05MAY2022,MOC2,proton,3,7.94,5,20,0,8
05MAY2022,MOC2,proton,3,7.94,5,20,1,0
05MAY2022,MOC2,proton,3,7.94,5,20,1,0
05MAY2022,MOC2,proton,3,7.94,5,20,1,0
05MAY2022,MOC2,proton,3,7.94,5,20,1,0
05MAY2022,MOC2,proton,3,7.94,5,20,1,0
05MAY2022,MOC2,proton,3,7.94,5,21,0,5
05MAY2022,MOC2,proton,3,7.94,5,21,1,0
05MAY2022,MOC2,proton,3,7.94,5,21,1,0
05MAY2022,MOC2,proton,3,7.94,5,21,1,0
05MAY2022,MOC2,proton,3,7.94,5,21,0,0
05MAY2022,MOC2,proton,3,7.94,5,21,1,0
05MAY2022,MOC2,proton,3,7.94,5,21,1,0
05MAY2022,MOC2,proton,3,7.94,5,14,1,0
05MAY2022,MOC2,proton,3,7.94,5,14,1,0
05MAY2022,MOC2,proton,3,7.94,5,14,1,3
05MAY2022,MOC2,proton,3,7.94,5,15,0,0
05MAY2022,MOC2,proton,3,7.94,5,15,1,3
05MAY2022,MOC2,proton,3,7.94,5,15,1,5
05MAY2022,MOC2,proton,3,7.94,5,15,0,0
05MAY2022,MOC2,proton,3,7.94,5,15,1,2
05MAY2022,MOC2,proton,3,7.94,5,15,2,5
05MAY2022,MOC2,proton,3,7.94,5,15,2,1
05MAY2022,MOC2,proton,3,7.94,5,15,2,2
05MAY2022,MOC2,proton,3,7.94,5,15,3,0
05MAY2022,MOC2,proton,3,7.94,5,1,0,0
05MAY2022,MOC2,proton,3,7.94,5,1,0,0
05MAY2022,MOC2,proton,3,7.94,5,1,0,0
05MAY2022,MOC2,proton,3,7.94,5,1,0,0
05MAY2022,MOC2,proton,3,7.94,5,1,0,0
05MAY2022,MOC2,proton,3,7.94,5,1,1,0
05MAY2022,MOC2,proton,3,7.94,5,1,0,0
05MAY2022,MOC2,proton,3,7.94,5,1,0,0
05MAY2022,MOC2,proton,3,7.94,5,1,0,0
05MAY2022,MOC2,proton,3,7.94,5,19,1,0
05MAY2022,MOC2,proton,3,7.94,5,19,1,0
05MAY2022,MOC2,proton,3,7.94,5,19,2,0
05MAY2022,MOC2,proton,3,7.94,5,19,2,0
05MAY2022,MOC2,proton,3,7.94,5,19,1,0
05MAY2022,MOC2,proton,3,7.94,5,19,2,0
05MAY2022,MOC2,proton,3,7.94,5,19,1,0
05MAY2022,MOC2,proton,3,7.94,5,18,1,1
05MAY2022,MOC2,proton,3,7.94,5,18,1,0
05MAY2022,MOC2,proton,3,7.94,5,18,1,1
05MAY2022,MOC2,proton,3,7.94,5,18,1,0
05MAY2022,MOC2,proton,3,7.94,5,18,4,1
05MAY2022,MOC2,proton,3,7.94,5,18,1,0
05MAY2022,MOC2,proton,3,7.94,5,18,1,0
05MAY2022,MOC2,proton,3,7.94,5,18,2,2
05MAY2022,MOC2,proton,3,7.94,5,18,1,0
05MAY2022,MOC2,proton,3,7.94,5,18,1,0
05MAY2022,MOC2,proton,3,7.94,5,18,1,0
05MAY2022,MOC2,proton,3,7.94,5,18,2,0
05MAY2022,MOC2,proton,3,7.94,5,18,2,2
05MAY2022,MOC2,proton,3,7.94,5,13,1,2
05MAY2022,MOC2,proton,3,7.94,5,12,1,0
05MAY2022,MOC2,proton,3,7.94,5,12,2,1
05MAY2022,MOC2,proton,3,7.94,5,12,1,0
05MAY2022,MOC2,proton,3,7.94,5,12,2,2
05MAY2022,MOC2,proton,3,7.94,5,12,3,0
05MAY2022,MOC2,proton,3,7.94,5,12,2,1
05MAY2022,MOC2,proton,3,7.94,5,12,2,1
05MAY2022,MOC2,proton,3,7.94,5,12,1,0
05MAY2022,MOC2,proton,3,4.03,1,17,2,0
05MAY2022,MOC2,proton,3,4.03,1,17,2,0
05MAY2022,MOC2,proton,3,4.03,1,17,1,0
05MAY2022,MOC2,proton,3,4.03,1,17,1,0
05MAY2022,MOC2,proton,3,4.03,1,17,2,1
05MAY2022,MOC2,proton,3,4.03,1,17,2,1
05MAY2022,MOC2,proton,3,4.03,1,17,1,1
05MAY2022,MOC2,proton,3,4.03,1,17,1,0
05MAY2022,MOC2,proton,3,4.03,1,17,1,3
05MAY2022,MOC2,proton,3,4.03,1,17,2,1
05MAY2022,MOC2,proton,3,4.03,1,17,1,0
05MAY2022,MOC2,proton,3,4.03,1,17,0,0
05MAY2022,MOC2,proton,3,4.03,1,16,1,0
05MAY2022,MOC2,proton,3,4.03,1,16,1,0
05MAY2022,MOC2,proton,3,4.03,1,16,0,2
05MAY2022,MOC2,proton,3,4.03,1,16,1,4
05MAY2022,MOC2,proton,3,4.03,1,16,1,0
05MAY2022,MOC2,proton,3,4.03,1,16,1,0
05MAY2022,MOC2,proton,3,4.03,1,16,3,0
05MAY2022,MOC2,proton,3,4.03,1,16,3,0
05MAY2022,MOC2,proton,3,4.03,1,16,2,0
05MAY2022,MOC2,proton,3,4.03,1,16,1,0
05MAY2022,MOC2,proton,3,4.03,1,16,1,0
05MAY2022,MOC2,proton,3,4.03,1,16,0,1
05MAY2022,MOC2,proton,3,4.03,1,16,1,0
05MAY2022,MOC2,proton,3,4.03,1,16,1,1
05MAY2022,MOC2,proton,3,4.03,1,16,0,1
05MAY2022,MOC2,proton,3,4.03,1,16,1,0
05MAY2022,MOC2,proton,3,4.03,1,5,0,3
05MAY2022,MOC2,proton,3,4.03,1,5,1,0
05MAY2022,MOC2,proton,3,4.03,1,5,1,0
05MAY2022,MOC2,proton,3,4.03,1,5,0,0
05MAY2022,MOC2,proton,3,4.03,1,5,1,0
05MAY2022,MOC2,proton,3,4.03,1,5,1,1
05MAY2022,MOC2,proton,3,4.03,1,5,0,0
05MAY2022,MOC2,proton,3,4.03,1,5,1,1
05MAY2022,MOC2,proton,3,4.03,1,5,0,0
05MAY2022,MOC2,proton,3,4.03,1,5,5,1
05MAY2022,MOC2,proton,3,4.03,1,5,2,0
05MAY2022,MOC2,proton,3,4.03,1,5,2,0
05MAY2022,MOC2,proton,3,4.03,1,5,1,0
05MAY2022,MOC2,proton,3,4.03,1,5,2,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,2,1
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,1
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,4,2,0
05MAY2022,MOC2,proton,3,4.03,1,4,3,0
05MAY2022,MOC2,proton,3,4.03,1,4,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,0,1
05MAY2022,MOC2,proton,3,4.03,1,10,0,1
05MAY2022,MOC2,proton,3,4.03,1,10,0,2
05MAY2022,MOC2,proton,3,4.03,1,10,1,1
05MAY2022,MOC2,proton,3,4.03,1,10,1,1
05MAY2022,MOC2,proton,3,4.03,1,10,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,0,1
05MAY2022,MOC2,proton,3,4.03,1,10,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,3,1
05MAY2022,MOC2,proton,3,4.03,1,10,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,3,0
05MAY2022,MOC2,proton,3,4.03,1,10,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,1,0
05MAY2022,MOC2,proton,3,4.03,1,10,0,4
05MAY2022,MOC2,proton,3,4.03,1,11,1,0
05MAY2022,MOC2,proton,3,4.03,1,11,1,0
05MAY2022,MOC2,proton,3,4.03,1,11,1,0
05MAY2022,MOC2,proton,3,4.03,1,11,1,0
05MAY2022,MOC2,proton,3,4.03,1,11,2,0
05MAY2022,MOC2,proton,3,4.03,1,11,3,0
05MAY2022,MOC2,proton,3,4.03,1,11,1,0
05MAY2022,MOC2,proton,3,4.03,1,11,1,0
05MAY2022,MOC2,proton,3,4.03,1,11,1,0
05MAY2022,MOC2,proton,3,4.03,1,11,1,0
05MAY2022,MOC2,proton,3,4.03,1,11,2,1
05MAY2022,MOC2,proton,3,4.03,1,11,3,0
05MAY2022,MOC2,proton,3,4.03,1,11,2,0
05MAY2022,MOC2,proton,3,4.03,1,11,1,2
05MAY2022,MOC2,proton,3,4.03,1,8,1,0
05MAY2022,MOC2,proton,3,4.03,1,8,2,0
05MAY2022,MOC2,proton,3,4.03,1,8,5,0
05MAY2022,MOC2,proton,3,4.03,1,8,1,0
05MAY2022,MOC2,proton,3,4.03,1,8,4,0
05MAY2022,MOC2,proton,3,4.03,1,8,5,0
05MAY2022,MOC2,proton,3,4.03,1,8,2,0
05MAY2022,MOC2,proton,3,4.03,1,8,4,0
05MAY2022,MOC2,proton,3,4.03,1,8,2,0
05MAY2022,MOC2,proton,3,4.03,1,8,6,0
05MAY2022,MOC2,proton,3,4.03,1,8,3,0
05MAY2022,MOC2,proton,3,4.03,1,8,2,0
05MAY2022,MOC2,proton,3,4.03,1,8,4,0
05MAY2022,MOC2,proton,3,4.03,1,8,2,0
05MAY2022,MOC2,proton,3,4.03,1,8,3,0
05MAY2022,MOC2,proton,3,4.03,1,8,1,1
05MAY2022,MOC2,proton,3,4.03,1,8,2,1
05MAY2022,MOC2,proton,3,4.03,1,8,1,0
05MAY2022,MOC2,proton,3,4.03,1,8,1,0
05MAY2022,MOC2,proton,3,4.03,1,8,2,0
05MAY2022,MOC2,proton,3,4.03,1,8,3,0
05MAY2022,MOC2,proton,3,4.03,1,9,3,1
05MAY2022,MOC2,proton,3,4.03,1,9,3,1
05MAY2022,MOC2,proton,3,4.03,1,9,3,3
05MAY2022,MOC2,proton,3,4.03,1,9,3,0
05MAY2022,MOC2,proton,3,4.03,1,9,0,3
05MAY2022,MOC2,proton,3,4.03,1,9,3,1
05MAY2022,MOC2,proton,3,4.03,1,9,3,1
05MAY2022,MOC2,proton,3,4.03,1,9,3,1
05MAY2022,MOC2,proton,3,4.03,1,9,2,0
05MAY2022,MOC2,proton,3,4.03,1,9,2,1
05MAY2022,MOC2,proton,3,4.03,1,9,1,2
05MAY2022,MOC2,proton,3,4.03,1,9,1,0
05MAY2022,MOC2,proton,3,4.03,1,9,0,1
05MAY2022,MOC2,proton,3,4.03,1,9,1,0
05MAY2022,MOC2,proton,3,4.03,1,9,9,1
05MAY2022,MOC2,proton,3,4.03,1,9,1,0
05MAY2022,MOC2,proton,3,4.03,1,9,1,0
05MAY2022,MOC2,proton,3,4.03,1,9,3,0
05MAY2022,MOC2,proton,3,4.03,1,9,2,0
05MAY2022,MOC2,proton,3,4.03,1,9,1,0
05MAY2022,MOC2,proton,3,4.03,1,9,1,0
05MAY2022,MOC2,proton,3,4.03,1,2,2,0
05MAY2022,MOC2,proton,3,4.03,1,2,3,1
05MAY2022,MOC2,proton,3,4.03,1,2,2,0
05MAY2022,MOC2,proton,3,4.03,1,2,2,0
05MAY2022,MOC2,proton,3,4.03,1,2,2,0
05MAY2022,MOC2,proton,3,4.03,1,2,4,0
05MAY2022,MOC2,proton,3,4.03,1,2,2,0
05MAY2022,MOC2,proton,3,4.03,1,2,5,0
05MAY2022,MOC2,proton,3,4.03,1,2,1,0
05MAY2022,MOC2,proton,3,4.03,1,2,2,1
05MAY2022,MOC2,proton,3,4.03,1,2,1,2
05MAY2022,MOC2,proton,3,4.03,1,2,1,0
05MAY2022,MOC2,proton,3,4.03,1,2,2,0
05MAY2022,MOC2,proton,3,4.03,1,2,1,0
05MAY2022,MOC2,proton,3,4.03,1,2,2,0
05MAY2022,MOC2,proton,3,4.03,1,2,2,0
05MAY2022,MOC2,proton,3,4.03,1,2,2,0
05MAY2022,MOC2,proton,3,4.03,1,3,1,0
05MAY2022,MOC2,proton,3,4.03,1,3,1,0
05MAY2022,MOC2,proton,3,4.03,1,3,2,0
05MAY2022,MOC2,proton,3,4.03,1,3,2,0
05MAY2022,MOC2,proton,3,4.03,1,3,1,0
05MAY2022,MOC2,proton,3,4.03,1,3,2,2
05MAY2022,MOC2,proton,3,4.03,1,3,1,0
05MAY2022,MOC2,proton,3,4.03,1,3,1,1
05MAY2022,MOC2,proton,3,4.03,1,3,1,0
05MAY2022,MOC2,proton,3,4.03,1,3,2,0
